Source,Target,Weight,Type
"Addam-Marbrand","Gyles-Rosby",3.0,undirected
"Addam-Marbrand","Jaime-Lannister",3.0,undirected
"Addam-Marbrand","Jalabhar-Xho",3.0,undirected
"Addam-Marbrand","Joffrey-Baratheon",3.0,undirected
"Addam-Marbrand","Kevan-Lannister",3.0,undirected
"Addam-Marbrand","Oberyn-Martell",3.0,undirected
"Addam-Marbrand","Tyrion-Lannister",7.0,undirected
"Addam-Marbrand","Varys",4.0,undirected
"Aegon-Frey-(son-of-Stevron)","Catelyn-Stark",4.0,undirected
"Aegon-Frey-(son-of-Stevron)","Robb-Stark",5.0,undirected
"Aegon-Frey-(son-of-Stevron)","Stevron-Frey",3.0,undirected
"Aegon-Frey-(son-of-Stevron)","Walder-Frey",6.0,undirected
"Aegon-I-Targaryen","Torrhen-Stark",3.0,undirected
"Aemon-Targaryen-(Maester-Aemon)","Alliser-Thorne",3.0,undirected
"Aemon-Targaryen-(Maester-Aemon)","Clydas",13.0,undirected
"Aemon-Targaryen-(Maester-Aemon)","Denys-Mallister",4.0,undirected
"Aemon-Targaryen-(Maester-Aemon)","Donal-Noye",8.0,undirected
"Aemon-Targaryen-(Maester-Aemon)","Grenn",5.0,undirected
"Aemon-Targaryen-(Maester-Aemon)","Hobb",3.0,undirected
"Aemon-Targaryen-(Maester-Aemon)","Janos-Slynt",4.0,undirected
"Aemon-Targaryen-(Maester-Aemon)","Jeor-Mormont",3.0,undirected
"Aemon-Targaryen-(Maester-Aemon)","Jon-Snow",28.0,undirected
"Aemon-Targaryen-(Maester-Aemon)","Mance-Rayder",5.0,undirected
"Aemon-Targaryen-(Maester-Aemon)","Owen",3.0,undirected
"Aemon-Targaryen-(Maester-Aemon)","Pypar",5.0,undirected
"Aemon-Targaryen-(Maester-Aemon)","Robert-Baratheon",5.0,undirected
"Aemon-Targaryen-(Maester-Aemon)","Samwell-Tarly",29.0,undirected
"Aemon-Targaryen-(Maester-Aemon)","Stannis-Baratheon",8.0,undirected
"Aerys-II-Targaryen","Arthur-Dayne",5.0,undirected
"Aerys-II-Targaryen","Brienne-of-Tarth",3.0,undirected
"Aerys-II-Targaryen","Jaime-Lannister",22.0,undirected
"Aerys-II-Targaryen","Joffrey-Baratheon",6.0,undirected
"Aerys-II-Targaryen","Robert-Baratheon",9.0,undirected
"Aerys-II-Targaryen","Rossart",4.0,undirected
"Aerys-II-Targaryen","Tyrion-Lannister",6.0,undirected
"Aerys-II-Targaryen","Tywin-Lannister",10.0,undirected
"Aerys-II-Targaryen","Viserys-Targaryen",3.0,undirected
"Aggo","Jhogo",4.0,undirected
"Aggo","Rakharo",3.0,undirected
"Alerie-Hightower","Mace-Tyrell",3.0,undirected
"Alerie-Hightower","Margaery-Tyrell",3.0,undirected
"Alester-Florent","Axell-Florent",4.0,undirected
"Alester-Florent","Davos-Seaworth",11.0,undirected
"Alester-Florent","Selyse-Florent",4.0,undirected
"Alester-Florent","Stannis-Baratheon",4.0,undirected
"Alliser-Thorne","Janos-Slynt",13.0,undirected
"Alliser-Thorne","Jon-Snow",22.0,undirected
"Alliser-Thorne","Mance-Rayder",6.0,undirected
"Alliser-Thorne","Qhorin-Halfhand",4.0,undirected
"Alliser-Thorne","Samwell-Tarly",4.0,undirected
"Alliser-Thorne","Stannis-Baratheon",3.0,undirected
"Amory-Lorch","Gregor-Clegane",3.0,undirected
"Amory-Lorch","Jaime-Lannister",3.0,undirected
"Amory-Lorch","Oberyn-Martell",6.0,undirected
"Amory-Lorch","Tywin-Lannister",4.0,undirected
"Amory-Lorch","Vargo-Hoat",3.0,undirected
"Andrew-Estermont","Davos-Seaworth",4.0,undirected
"Andrew-Estermont","Edric-Storm",4.0,undirected
"Andrew-Estermont","Gerald-Gower",3.0,undirected
"Anguy","Arya-Stark",15.0,undirected
"Anguy","Beric-Dondarrion",4.0,undirected
"Anguy","Greenbeard",9.0,undirected
"Anguy","Harwin",7.0,undirected
