Source,Target,Weight,Type
"Balon-Greyjoy","Catelyn-Stark",3.0,undirected
"Balon-Greyjoy","Dagmer",3.0,undirected
"Balon-Greyjoy","Eddard-Stark",4.0,undirected
"Balon-Greyjoy","Robb-Stark",5.0,undirected
"Balon-Greyjoy","Robert-Baratheon",4.0,undirected
"Balon-Greyjoy","Theon-Greyjoy",27.0,undirected
"Balon-Greyjoy","Victarion-Greyjoy",4.0,undirected
"Balon-Swann","Joffrey-Baratheon",6.0,undirected
"Balon-Swann","Mandon-Moore",3.0,undirected
"Balon-Swann","Meryn-Trant",3.0,undirected
"Balon-Swann","Osmund-Kettleblack",4.0,undirected
"Balon-Swann","Tyrion-Lannister",8.0,undirected
"Barristan-Selmy","Belwas",5.0,undirected
"Barristan-Selmy","Cersei-Lannister",5.0,undirected
"Barristan-Selmy","Joffrey-Baratheon",7.0,undirected
"Barristan-Selmy","Robert-Baratheon",3.0,undirected
"Barristan-Selmy","Varys",3.0,undirected
"Belwas","Daenerys-Targaryen",4.0,undirected
"Belwas","Jhogo",3.0,undirected
"Belwas","Jorah-Mormont",4.0,undirected
"Benfred-Tallhart","Helman-Tallhart",3.0,undirected
"Benfred-Tallhart","Leobald-Tallhart",3.0,undirected
"Benfred-Tallhart","Stygg",3.0,undirected
"Benfred-Tallhart","Theon-Greyjoy",7.0,undirected
"Benjen-Stark","Jeor-Mormont",5.0,undirected
"Beth-Cassel","Bran-Stark",5.0,undirected
"Beth-Cassel","Rodrik-Cassel",4.0,undirected
"Beth-Cassel","Theon-Greyjoy",3.0,undirected
"Biter","Jaqen-Hghar",12.0,undirected
"Biter","Rorge",14.0,undirected
"Biter","Yoren",3.0,undirected
"Boros-Blount","Cersei-Lannister",7.0,undirected
"Boros-Blount","Gyles-Rosby",5.0,undirected
"Boros-Blount","Joffrey-Baratheon",11.0,undirected
"Boros-Blount","Meryn-Trant",13.0,undirected
"Boros-Blount","Sansa-Stark",8.0,undirected
"Boros-Blount","Tanda-Stokeworth",3.0,undirected
"Boros-Blount","Tommen-Baratheon",3.0,undirected
"Boros-Blount","Tyrion-Lannister",8.0,undirected
"Bran-Stark","Catelyn-Stark",3.0,undirected
"Bran-Stark","Chayle",3.0,undirected
"Bran-Stark","Cley-Cerwyn",5.0,undirected
"Bran-Stark","Donella-Hornwood",5.0,undirected
"Bran-Stark","Eddard-Stark",4.0,undirected
"Bran-Stark","Hayhead",6.0,undirected
"Bran-Stark","Hodor",58.0,undirected
"Bran-Stark","Howland-Reed",3.0,undirected
"Bran-Stark","Jojen-Reed",46.0,undirected
"Bran-Stark","Jon-Snow",11.0,undirected
"Bran-Stark","Luwin",33.0,undirected
"Bran-Stark","Meera-Reed",36.0,undirected
"Bran-Stark","Mikken",10.0,undirected
"Bran-Stark","Nan",7.0,undirected
"Bran-Stark","Osha",28.0,undirected
"Bran-Stark","Poxy-Tym",3.0,undirected
"Bran-Stark","Ramsay-Snow",5.0,undirected
"Bran-Stark","Reek",4.0,undirected
"Bran-Stark","Rickon-Stark",54.0,undirected
"Bran-Stark","Robb-Stark",26.0,undirected
"Bran-Stark","Rodrik-Cassel",31.0,undirected
"Bran-Stark","Sansa-Stark",5.0,undirected
"Bran-Stark","Stafford-Lannister",3.0,undirected
"Bran-Stark","Theon-Greyjoy",24.0,undirected
"Bran-Stark","Walder-Frey-(son-of-Jammos)",5.0,undirected
"Bran-Stark","Walder-Frey-(son-of-Merrett)",12.0,undirected
"Bran-Stark","Wyman-Manderly",6.0,undirected
"Brienne-of-Tarth","Catelyn-Stark",36.0,undirected
"Brienne-of-Tarth","Edmure-Tully",3.0,undirected
"Brienne-of-Tarth","Emmon-Cuy",8.0,undirected
"Brienne-of-Tarth","Jaime-Lannister",3.0,undirected
"Brienne-of-Tarth","Renly-Baratheon",28.0,undirected
"Brienne-of-Tarth","Robar-Royce",3.0,undirected
"Brienne-of-Tarth","Robert-Baratheon",3.0,undirected
"Brienne-of-Tarth","Selwyn-Tarth",4.0,undirected
"Brienne-of-Tarth","Stannis-Baratheon",5.0,undirected
"Bronn","Cersei-Lannister",11.0,undirected
"Bronn","Jacelyn-Bywater",7.0,undirected
"Bronn","Joffrey-Baratheon",9.0,undirected
"Bronn","Mandon-Moore",5.0,undirected
"Bronn","Podrick-Payne",3.0,undirected
"Bronn","Stannis-Baratheon",3.0,undirected
"Bronn","Timett",5.0,undirected
"Bronn","Tyrion-Lannister",40.0,undirected
"Bronn","Varys",8.0,undirected
"Bryce-Caron","Cortnay-Penrose",3.0,undirected
"Bryce-Caron","Eldon-Estermont",3.0,undirected
"Bryce-Caron","Guyard-Morrigen",5.0,undirected
"Bryce-Caron","Renly-Baratheon",7.0,undirected
"Bryce-Caron","Stannis-Baratheon",3.0,undirected
"Brynden-Tully","Catelyn-Stark",5.0,undirected
"Brynden-Tully","Robb-Stark",6.0,undirected
"Brynden-Tully","Tywin-Lannister",3.0,undirected
"Catelyn-Stark","Cersei-Lannister",15.0,undirected
"Catelyn-Stark","Cleos-Frey",5.0,undirected
"Catelyn-Stark","Colen-of-Greenpools",6.0,undirected
"Catelyn-Stark","Desmond-Grell",3.0,undirected
"Catelyn-Stark","Eddard-Stark",12.0,undirected
"Catelyn-Stark","Edmure-Tully",17.0,undirected
"Catelyn-Stark","Hallis-Mollen",6.0,undirected
"Catelyn-Stark","Hoster-Tully",5.0,undirected
"Catelyn-Stark","Jaime-Lannister",16.0,undirected
"Catelyn-Stark","Joffrey-Baratheon",4.0,undirected
"Catelyn-Stark","Loras-Tyrell",6.0,undirected
"Catelyn-Stark","Lysa-Arryn",7.0,undirected
"Catelyn-Stark","Margaery-Tyrell",3.0,undirected
"Catelyn-Stark","Mathis-Rowan",3.0,undirected
"Catelyn-Stark","Randyll-Tarly",3.0,undirected
"Catelyn-Stark","Renly-Baratheon",51.0,undirected
"Catelyn-Stark","Rickon-Stark",3.0,undirected
"Catelyn-Stark","Robar-Royce",7.0,undirected
"Catelyn-Stark","Robb-Stark",27.0,undirected
"Catelyn-Stark","Robert-Baratheon",5.0,undirected
"Catelyn-Stark","Sansa-Stark",3.0,undirected
"Catelyn-Stark","Stafford-Lannister",3.0,undirected
"Catelyn-Stark","Stannis-Baratheon",20.0,undirected
"Catelyn-Stark","Theon-Greyjoy",5.0,undirected
"Catelyn-Stark","Tyrion-Lannister",10.0,undirected
"Catelyn-Stark","Tywin-Lannister",14.0,undirected
"Catelyn-Stark","Utherydes-Wayn",3.0,undirected
"Catelyn-Stark","Wendel-Manderly",7.0,undirected
"Cersei-Lannister","Chiswyck",3.0,undirected
"Cersei-Lannister","Cleos-Frey",6.0,undirected
"Cersei-Lannister","Dunsen",3.0,undirected
"Cersei-Lannister","Eddard-Stark",12.0,undirected
"Cersei-Lannister","Gregor-Clegane",4.0,undirected
"Cersei-Lannister","Gyles-Rosby",6.0,undirected
"Cersei-Lannister","Ilyn-Payne",12.0,undirected
"Cersei-Lannister","Jacelyn-Bywater",4.0,undirected
"Cersei-Lannister","Jaime-Lannister",17.0,undirected
"Cersei-Lannister","Janos-Slynt",9.0,undirected
"Cersei-Lannister","Joffrey-Baratheon",63.0,undirected
"Cersei-Lannister","Lancel-Lannister",20.0,undirected
"Cersei-Lannister","Lysa-Arryn",5.0,undirected
"Cersei-Lannister","Meryn-Trant",11.0,undirected
"Cersei-Lannister","Myrcella-Baratheon",4.0,undirected
"Cersei-Lannister","Osfryd-Kettleblack",7.0,undirected
"Cersei-Lannister","Osmund-Kettleblack",4.0,undirected
"Cersei-Lannister","Osney-Kettleblack",3.0,undirected
"Cersei-Lannister","Petyr-Baelish",7.0,undirected
"Cersei-Lannister","Polliver",3.0,undirected
"Cersei-Lannister","Preston-Greenfield",3.0,undirected
"Cersei-Lannister","Pycelle",6.0,undirected
"Cersei-Lannister","Rafford",3.0,undirected
"Cersei-Lannister","Renly-Baratheon",8.0,undirected
"Cersei-Lannister","Robb-Stark",15.0,undirected
"Cersei-Lannister","Robert-Baratheon",11.0,undirected
"Cersei-Lannister","Sandor-Clegane",9.0,undirected
"Cersei-Lannister","Sansa-Stark",38.0,undirected
"Cersei-Lannister","Shae",5.0,undirected
"Cersei-Lannister","Stannis-Baratheon",23.0,undirected
"Cersei-Lannister","Tanda-Stokeworth",3.0,undirected
"Cersei-Lannister","Tickler",5.0,undirected
"Cersei-Lannister","Tommen-Baratheon",10.0,undirected
"Cersei-Lannister","Tyrion-Lannister",87.0,undirected
"Cersei-Lannister","Tywin-Lannister",10.0,undirected
"Cersei-Lannister","Varys",22.0,undirected
"Cersei-Lannister","Vylarr",3.0,undirected
"Chataya","Tyrion-Lannister",6.0,undirected
"Chayle","Mikken",4.0,undirected
"Chella","Shae",4.0,undirected
"Chella","Tyrion-Lannister",3.0,undirected
"Chella","Varys",4.0,undirected
"Chett","Jon-Snow",5.0,undirected
"Chiswyck","Dunsen",3.0,undirected
"Chiswyck","Gregor-Clegane",4.0,undirected
"Chiswyck","Ilyn-Payne",3.0,undirected
"Chiswyck","Joffrey-Baratheon",3.0,undirected
"Chiswyck","Meryn-Trant",3.0,undirected
"Chiswyck","Polliver",4.0,undirected
"Chiswyck","Rafford",7.0,undirected
"Chiswyck","Sandor-Clegane",3.0,undirected
"Chiswyck","Tickler",5.0,undirected
"Chiswyck","Weese",6.0,undirected
"Cleos-Frey","Eddard-Stark",3.0,undirected
"Cleos-Frey","Jaime-Lannister",3.0,undirected
"Cleos-Frey","Robb-Stark",11.0,undirected
"Cleos-Frey","Tyrion-Lannister",13.0,undirected
"Cley-Cerwyn","Donella-Hornwood",3.0,undirected
"Cley-Cerwyn","Rodrik-Cassel",4.0,undirected
"Colen-of-Greenpools","Renly-Baratheon",3.0,undirected
"Cortnay-Penrose","Davos-Seaworth",5.0,undirected
"Cortnay-Penrose","Renly-Baratheon",3.0,undirected
"Cortnay-Penrose","Stannis-Baratheon",18.0,undirected
"Cortnay-Penrose","Tyrion-Lannister",3.0,undirected
"Cortnay-Penrose","Varys",3.0,undirected
"Craster","Dywen",7.0,undirected
"Craster","Eddison-Tollett",3.0,undirected
"Craster","Jeor-Mormont",19.0,undirected
"Craster","Jon-Snow",26.0,undirected
"Craster","Mance-Rayder",4.0,undirected
"Craster","Samwell-Tarly",10.0,undirected
"Craster","Thoren-Smallwood",4.0,undirected
"Cressen","Davos-Seaworth",7.0,undirected
"Cressen","Melisandre",7.0,undirected
"Cressen","Patchface",5.0,undirected
"Cressen","Pylos",15.0,undirected
"Cressen","Renly-Baratheon",3.0,undirected
"Cressen","Robert-Baratheon",3.0,undirected
"Cressen","Shireen-Baratheon",4.0,undirected
"Cressen","Stannis-Baratheon",19.0,undirected
"Cutjack","Gendry",3.0,undirected
"Cutjack","Kurz",4.0,undirected
"Cutjack","Tarber",3.0,undirected
"Daenerys-Targaryen","Doreah",3.0,undirected
"Daenerys-Targaryen","Drogo",7.0,undirected
"Daenerys-Targaryen","Irri",6.0,undirected
"Daenerys-Targaryen","Jhiqui",7.0,undirected
"Daenerys-Targaryen","Jhogo",12.0,undirected
"Daenerys-Targaryen","Jorah-Mormont",25.0,undirected
"Daenerys-Targaryen","Lynesse-Hightower",3.0,undirected
"Daenerys-Targaryen","Mirri-Maz-Duur",3.0,undirected
"Daenerys-Targaryen","Pono",4.0,undirected
"Daenerys-Targaryen","Pyat-Pree",13.0,undirected
"Daenerys-Targaryen","Quaithe",4.0,undirected
"Daenerys-Targaryen","Rakharo",4.0,undirected
"Daenerys-Targaryen","Robert-Baratheon",4.0,undirected
"Daenerys-Targaryen","Viserys-Targaryen",3.0,undirected
"Daenerys-Targaryen","Xaro-Xhoan-Daxos",10.0,undirected
"Dagmer","Rodrik-Cassel",3.0,undirected
"Dagmer","Theon-Greyjoy",7.0,undirected
"Dalbridge","Ebben",4.0,undirected
"Dalbridge","Jon-Snow",4.0,undirected
"Dalbridge","Qhorin-Halfhand",5.0,undirected
"Davos-Seaworth","Devan-Seaworth",4.0,undirected
"Davos-Seaworth","Imry-Florent",3.0,undirected
"Davos-Seaworth","Matthos-Seaworth",3.0,undirected
"Davos-Seaworth","Melisandre",20.0,undirected
"Davos-Seaworth","Monford-Velaryon",3.0,undirected
"Davos-Seaworth","Pylos",6.0,undirected
"Davos-Seaworth","Renly-Baratheon",6.0,undirected
"Davos-Seaworth","Salladhor-Saan",8.0,undirected
"Davos-Seaworth","Stannis-Baratheon",58.0,undirected
"Desmond-Grell","Edmure-Tully",4.0,undirected
"Desmond-Grell","Utherydes-Wayn",3.0,undirected
"Devan-Seaworth","Renly-Baratheon",3.0,undirected
"Devan-Seaworth","Stannis-Baratheon",13.0,undirected
"Dolf","Shagga",3.0,undirected
"Donella-Hornwood","Leobald-Tallhart",3.0,undirected
"Donella-Hornwood","Luwin",7.0,undirected
"Donella-Hornwood","Mors-Umber",3.0,undirected
"Donella-Hornwood","Ramsay-Snow",3.0,undirected
"Donella-Hornwood","Rodrik-Cassel",4.0,undirected
"Dontos-Hollard","Joffrey-Baratheon",8.0,undirected
"Dontos-Hollard","Moon-Boy",4.0,undirected
"Dontos-Hollard","Sansa-Stark",12.0,undirected
"Dontos-Hollard","Stannis-Baratheon",3.0,undirected
"Dontos-Hollard","Tyrion-Lannister",4.0,undirected
"Doran-Martell","Myrcella-Baratheon",3.0,undirected
"Doran-Martell","Varys",4.0,undirected
"Drennan","Squint",3.0,undirected
"Drennan","Theon-Greyjoy",3.0,undirected
"Drogo","Jorah-Mormont",4.0,undirected
"Drogo","Pono",4.0,undirected
"Drogo","Viserys-Targaryen",3.0,undirected
"Dunsen","Gregor-Clegane",4.0,undirected
"Dunsen","Ilyn-Payne",3.0,undirected
"Dunsen","Joffrey-Baratheon",3.0,undirected
"Dunsen","Meryn-Trant",3.0,undirected
"Dunsen","Polliver",7.0,undirected
"Dunsen","Rafford",6.0,undirected
"Dunsen","Sandor-Clegane",3.0,undirected
"Dunsen","Tickler",3.0,undirected
"Dunsen","Weese",3.0,undirected
"Dywen","Grenn",8.0,undirected
"Dywen","Jon-Snow",9.0,undirected
"Ebben","Jon-Snow",10.0,undirected
"Ebben","Qhorin-Halfhand",8.0,undirected
"Ebben","Stonesnake",4.0,undirected
"Eddard-Stark","Ilyn-Payne",5.0,undirected
"Eddard-Stark","Janos-Slynt",7.0,undirected
"Eddard-Stark","Joffrey-Baratheon",9.0,undirected
"Eddard-Stark","Jon-Snow",9.0,undirected
"Eddard-Stark","Maron-Greyjoy",3.0,undirected
"Eddard-Stark","Petyr-Baelish",4.0,undirected
"Eddard-Stark","Renly-Baratheon",5.0,undirected
"Eddard-Stark","Rickon-Stark",3.0,undirected
"Eddard-Stark","Robb-Stark",11.0,undirected
"Eddard-Stark","Robert-Baratheon",26.0,undirected
"Eddard-Stark","Stannis-Baratheon",5.0,undirected
"Eddard-Stark","Theon-Greyjoy",17.0,undirected
"Eddard-Stark","Tyrion-Lannister",12.0,undirected
"Eddard-Stark","Varys",3.0,undirected
"Eddison-Tollett","Jeor-Mormont",4.0,undirected
"Eddison-Tollett","Jon-Snow",11.0,undirected
"Edmure-Tully","Hoster-Tully",3.0,undirected
"Edmure-Tully","Jaime-Lannister",3.0,undirected
"Edmure-Tully","Robb-Stark",12.0,undirected
"Edmure-Tully","Tywin-Lannister",8.0,undirected
"Eldon-Estermont","Steffon-Varner",3.0,undirected
"Emmon-Cuy","Renly-Baratheon",3.0,undirected
"Emmon-Cuy","Robar-Royce",3.0,undirected
"Euron-Greyjoy","Theon-Greyjoy",4.0,undirected
"Farlen","Theon-Greyjoy",6.0,undirected
"Florian-the-Fool","Jonquil",9.0,undirected
"Florian-the-Fool","Sansa-Stark",6.0,undirected
"Gariss","Murch",5.0,undirected
"Garlan-Tyrell","Joffrey-Baratheon",4.0,undirected
"Garlan-Tyrell","Loras-Tyrell",3.0,undirected
"Gendry","Hot-Pie",23.0,undirected
"Gendry","Jaqen-Hghar",4.0,undirected
"Gendry","Lommy-Greenhands",17.0,undirected
"Gendry","Woth",3.0,undirected
"Gendry","Yoren",8.0,undirected
"Gregor-Clegane","Ilyn-Payne",3.0,undirected
"Gregor-Clegane","Joffrey-Baratheon",3.0,undirected
"Gregor-Clegane","Meryn-Trant",4.0,undirected
"Gregor-Clegane","Polliver",5.0,undirected
"Gregor-Clegane","Rafford",6.0,undirected
"Gregor-Clegane","Sandor-Clegane",5.0,undirected
"Gregor-Clegane","Tickler",5.0,undirected
"Gregor-Clegane","Tywin-Lannister",4.0,undirected
"Gregor-Clegane","Weese",5.0,undirected
"Grenn","Jeor-Mormont",3.0,undirected
"Grenn","Samwell-Tarly",6.0,undirected
"Guyard-Morrigen","Renly-Baratheon",7.0,undirected
"Gyles-Rosby","Jacelyn-Bywater",4.0,undirected
"Gyles-Rosby","Joffrey-Baratheon",4.0,undirected
"Gyles-Rosby","Lollys-Stokeworth",5.0,undirected
"Gyles-Rosby","Sansa-Stark",3.0,undirected
"Gyles-Rosby","Tanda-Stokeworth",5.0,undirected
"Gyles-Rosby","Tommen-Baratheon",4.0,undirected
"Gyles-Rosby","Tyrion-Lannister",3.0,undirected
"Gynir","Wex-Pyke",4.0,undirected
"Hake","Jon-Snow",4.0,undirected
"Hallis-Mollen","Wendel-Manderly",3.0,undirected
"Hallyne","Joffrey-Baratheon",3.0,undirected
"Hallyne","Tyrion-Lannister",5.0,undirected
"Halys-Hornwood","Rodrik-Cassel",3.0,undirected
"Harren-Hoare","Nan",5.0,undirected
"High-Septon-(fat_one)","Tyrion-Lannister",4.0,undirected
"High-Septon-(Tyrions)","Tyrion-Lannister",4.0,undirected
"Hodor","Jojen-Reed",3.0,undirected
"Hodor","Luwin",10.0,undirected
"Hodor","Meera-Reed",10.0,undirected
"Hodor","Osha",15.0,undirected
"Hodor","Rickon-Stark",11.0,undirected
"Hodor","Rodrik-Cassel",3.0,undirected
"Hodor","Wyman-Manderly",3.0,undirected
"Hoster-Tully","Vyman",3.0,undirected
"Hot-Pie","Lommy-Greenhands",28.0,undirected
"Hot-Pie","Mebble",4.0,undirected
"Hot-Pie","Weasel",4.0,undirected
"Hot-Pie","Woth",5.0,undirected
"Hot-Pie","Yoren",8.0,undirected
"Ilyn-Payne","Joffrey-Baratheon",12.0,undirected
"Ilyn-Payne","Meryn-Trant",8.0,undirected
"Ilyn-Payne","Polliver",3.0,undirected
"Ilyn-Payne","Rafford",3.0,undirected
"Ilyn-Payne","Sandor-Clegane",8.0,undirected
"Ilyn-Payne","Sansa-Stark",9.0,undirected
"Ilyn-Payne","Tickler",5.0,undirected
"Irri","Jhiqui",3.0,undirected
"Jacelyn-Bywater","Janos-Slynt",4.0,undirected
"Jacelyn-Bywater","Joffrey-Baratheon",7.0,undirected
"Jacelyn-Bywater","Lancel-Lannister",3.0,undirected
"Jacelyn-Bywater","Tommen-Baratheon",6.0,undirected
"Jacelyn-Bywater","Tyrion-Lannister",16.0,undirected
"Jacelyn-Bywater","Varys",4.0,undirected
"Jaime-Lannister","Joffrey-Baratheon",12.0,undirected
"Jaime-Lannister","Jon-Snow",3.0,undirected
"Jaime-Lannister","Mandon-Moore",4.0,undirected
"Jaime-Lannister","Petyr-Baelish",4.0,undirected
"Jaime-Lannister","Renly-Baratheon",9.0,undirected
"Jaime-Lannister","Robb-Stark",11.0,undirected
"Jaime-Lannister","Robert-Baratheon",11.0,undirected
"Jaime-Lannister","Sansa-Stark",5.0,undirected
"Jaime-Lannister","Stafford-Lannister",3.0,undirected
"Jaime-Lannister","Stannis-Baratheon",6.0,undirected
"Jaime-Lannister","Theon-Greyjoy",4.0,undirected
"Jaime-Lannister","Tyrion-Lannister",25.0,undirected
"Jaime-Lannister","Tysha",3.0,undirected
"Jaime-Lannister","Tywin-Lannister",5.0,undirected
"Janos-Slynt","Joffrey-Baratheon",10.0,undirected
"Janos-Slynt","Petyr-Baelish",5.0,undirected
"Janos-Slynt","Tyrion-Lannister",26.0,undirected
"Janos-Slynt","Varys",7.0,undirected
"Jaqen-Hghar","Rorge",16.0,undirected
"Jaqen-Hghar","Weese",4.0,undirected
"Jaqen-Hghar","Yoren",3.0,undirected
"Jaremy-Rykker","Jeor-Mormont",3.0,undirected
"Jaremy-Rykker","Thoren-Smallwood",3.0,undirected
"Jarman-Buckwell","Jeor-Mormont",4.0,undirected
"Jarman-Buckwell","Jon-Snow",4.0,undirected
"Jarman-Buckwell","Thoren-Smallwood",6.0,undirected
"Jason-Mallister","Theon-Greyjoy",4.0,undirected
"Jeor-Mormont","Jon-Snow",63.0,undirected
"Jeor-Mormont","Jorah-Mormont",3.0,undirected
"Jeor-Mormont","Mance-Rayder",4.0,undirected
"Jeor-Mormont","Ottyn-Wythers",3.0,undirected
"Jeor-Mormont","Qhorin-Halfhand",12.0,undirected
"Jeor-Mormont","Samwell-Tarly",19.0,undirected
"Jeor-Mormont","Thoren-Smallwood",11.0,undirected
"Jhogo","Jorah-Mormont",6.0,undirected
"Joffrey-Baratheon","Lancel-Lannister",4.0,undirected
"Joffrey-Baratheon","Loras-Tyrell",3.0,undirected
"Joffrey-Baratheon","Mace-Tyrell",4.0,undirected
"Joffrey-Baratheon","Mandon-Moore",8.0,undirected
"Joffrey-Baratheon","Margaery-Tyrell",5.0,undirected
"Joffrey-Baratheon","Meryn-Trant",19.0,undirected
"Joffrey-Baratheon","Myrcella-Baratheon",13.0,undirected
"Joffrey-Baratheon","Osmund-Kettleblack",9.0,undirected
"Joffrey-Baratheon","Petyr-Baelish",20.0,undirected
