Source,Target,Weight,Type
"Eddard","Jon",77.0,undirected
"Eddard","Tyrion",20.0,undirected
"Eddard","Brandon",33.0,undirected
"Eddard","Catelyn",65.0,undirected
"Eddard","Daenerys",6.0,undirected
"Eddard","Robert",210.0,undirected
"Eddard","Arya",42.0,undirected
"Eddard","Robb",22.0,undirected
"Eddard","Sansa",36.0,undirected
"Eddard","Joffrey",27.0,undirected
"Eddard","Tywin",19.0,undirected
"Eddard","Jaime",25.0,undirected
"Eddard","Petyr",76.0,undirected
"Eddard","Rodrik",9.0,undirected
"Eddard","Renly",39.0,undirected
"Eddard","Lysa",12.0,undirected
"Eddard","Varys",57.0,undirected
"Eddard","Cersei",27.0,undirected
"Eddard","Pycelle",34.0,undirected
"Eddard","Barristan",27.0,undirected
"Eddard","Sandor",13.0,undirected
"Eddard","Gregor",15.0,undirected
"Eddard","Benjen",4.0,undirected
"Eddard","Stannis",19.0,undirected
"Eddard","Theon",5.0,undirected
"Eddard","Jeor",4.0,undirected
"Eddard","Jory",40.0,undirected
"Eddard","Syrio",10.0,undirected
"Eddard","Loras",12.0,undirected
"Eddard","Rickon",5.0,undirected
"Eddard","Janos",10.0,undirected
"Eddard","Rhaegar",13.0,undirected
"Eddard","Aerys",14.0,undirected
"Eddard","Aegon",4.0,undirected
"Eddard","Ilyn",6.0,undirected
"Eddard","Boros",4.0,undirected
"Eddard","Lyanna",26.0,undirected
"Eddard","Vayon",12.0,undirected
"Eddard","Balon",5.0,undirected
"Eddard","Harwin",4.0,undirected
"Eddard","Torrhen",6.0,undirected
"Jon","Tyrion",62.0,undirected
"Jon","Brandon",95.0,undirected
"Jon","Catelyn",23.0,undirected
"Jon","Robert",28.0,undirected
"Jon","Arya",52.0,undirected
"Jon","Robb",72.0,undirected
"Jon","Sansa",8.0,undirected
"Jon","Joffrey",14.0,undirected
"Jon","Jaime",5.0,undirected
"Jon","Rodrik",6.0,undirected
"Jon","Samwell",101.0,undirected
"Jon","Lysa",7.0,undirected
"Jon","Pycelle",5.0,undirected
"Jon","Benjen",59.0,undirected
"Jon","Stannis",14.0,undirected
"Jon","Theon",8.0,undirected
"Jon","Jeor",84.0,undirected
"Jon","Alliser",48.0,undirected
"Jon","Jory",7.0,undirected
"Jon","Aemon",32.0,undirected
"Jon","Hodor",5.0,undirected
"Jon","Rickon",16.0,undirected
"Jon","Pyp",52.0,undirected
"Jon","Grenn",39.0,undirected
"Jon","Jaremy",6.0,undirected
"Jon","Yoren",13.0,undirected
"Jon","Halder",31.0,undirected
"Jon","Bowen",8.0,undirected
"Jon","Tommen",4.0,undirected
"Jon","Chett",6.0,undirected
"Jon","Dareon",9.0,undirected
"Jon","Rast",10.0,undirected
"Tyrion","Brandon",23.0,undirected
"Tyrion","Catelyn",37.0,undirected
"Tyrion","Robert",17.0,undirected
"Tyrion","Robb",5.0,undirected
"Tyrion","Sansa",5.0,undirected
"Tyrion","Joffrey",10.0,undirected
"Tyrion","Tywin",45.0,undirected
"Tyrion","Jaime",43.0,undirected
"Tyrion","Petyr",11.0,undirected
"Tyrion","Rodrik",7.0,undirected
"Tyrion","Renly",7.0,undirected
"Tyrion","Lysa",27.0,undirected
"Tyrion","Cersei",17.0,undirected
"Tyrion","Sandor",5.0,undirected
"Tyrion","Gregor",7.0,undirected
